Ticker,Name,Country,Sector,LastPrice,LastPrice+1M,T12M_DVDS_PAID,TRAIL_12M_EARN_FOR_COMMON,TOTAL_EQUITY,BS_TOT_ASSET,TRAIL_12M_CASH_FROM_OPER,TRAIL_12M_FREE_CASH_FLOW,TRAIL_12M_OPER_MARGIN,TRAIL_12M_GROSS_MARGIN,TRAIL_12M_NET_SALES,TRAIL_12M_ACCT_RCV_UNBILLED_REV,VOLATILITY_90D,CUR_MKT_CAP,TRAIL_12M_EBITDA,TRAIL_12M_INT_EXP,NET_DEBT
NSAM UN Equity,NorthStar Asset Management Group Inc/New,US,Financials,21.17,24.27,#N/A N/A,#N/A N/A,168.055,202.115,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,32.133,3993.3886,#N/A N/A,#N/A N/A,-105.019
HOLX UW Equity,Hologic Inc,US,Health Care,30.365,32.38,0,17.384,2063,8414.7,508.4,464.1,11.0499,50.2666,2530.656,7.9,26.364,8500.6979,802.835,220.539,3531.6
FNF UN Equity,FNF Group,US,Financials,35.1,36.72,-194,283,7041,14775,429,238,5.6055,#N/A N/A,8902,#N/A N/A,22.081,9717.4384,#N/A N/A,133,2045
TDG UN Equity,TransDigm Group Inc,US,Industrials,205.53,216.86,-1451.391,180.284,-1556.099,6756.848,541.222,507.076,39.1006,53.4313,2372.906,-24.309,15.881,10833.3371,1024.205,#N/A N/A,6653.583
ALK UN Equity,Alaska Air Group Inc,US,Industrials,67.87,63.65,-65,535,2229,6236,1051,321,16.1229,#N/A N/A,5272,#N/A N/A,33.724,9001.73,1135,30,-518
MNK UN Equity,Mallinckrodt PLC,US,Health Care,105.99,116.72,0,-319.3,4958,12787.3,373.4,245.6,-2.8373,48.0741,2424.8,-51.3,32.804,12324.361,207.1,82.6,3187.4
NWS UW Equity,News Corp,US,Consumer Discretionary,14.44,16.82,-29,275,13002,16123,1015,609,2.2184,#N/A N/A,8610,-14,21.093,8547.4949,752,#N/A N/A,-2735
FCPT UN Equity,Four Corners Property Trust Inc,US,Financials,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
RICE UN Equity,Rice Energy Inc,US,Energy,17.08,19.58,#N/A N/A,106.015,1412.558,2895.786,#N/A N/A,#N/A N/A,-7.0403,44.7531,307.514,#N/A N/A,63.614,2327.6754,90.06,43.738,769.028
ODP UW Equity,Office Depot Inc,US,Consumer Discretionary,7.6,9.37,-19.723,-415,1779,6780,47.797,-93.888,-2.1143,23.3143,15750,#N/A N/A,58.257,4093.5231,-35.52,87,-342
SIRO UW Equity,Sirona Dental Systems Inc,US,Health Care,90.22,90.82,-1.5,175.671,1261.2,1811,248.4,154.7,20.3271,54.7961,1171.126,20.5,16.087,5013.4892,314.356,#N/A N/A,-303.3
INOV UW Equity,Inovalon Holdings Inc,US,Health Care,#N/A N/A,31.06,#N/A N/A,57.588,-23.361,317.345,#N/A N/A,#N/A N/A,27.9879,67.2027,336.156,#N/A N/A,#N/A N/A,#N/A N/A,113.507,0.227,168.349
PDM UN Equity,Piedmont Office Realty Trust Inc,US,Financials,19.53,18.33,-124.934,60.457,2338.846,4778.302,208.699,-226.183,20.3518,#N/A N/A,561.045,#N/A N/A,13.693,3013.8843,302.774,75.243,2225.024
COTY UN Equity,Coty Inc,US,Consumer Staples,19.02,22.6,-76.9,-180.3,785.7,6426.7,461.5,265.2,-0.4346,58.823,4555.7,-42.1,23.842,6765.3868,224.9,74.8,2235.2
TW UW Equity,Towers Watson & Co,US,Industrials,#N/A N/A,#N/A N/A,-30.168,352.644,3051.489,5368.874,402.773,347.994,14.5936,#N/A N/A,3550.08,-24.068,#N/A N/A,#N/A N/A,694.67,8.923,-319.94
AWH UN Equity,Allied World Assurance Co Holdings AG,US,Financials,38.67,40.45,-72.006,497.657,3673.599,12809.568,445.992,430.363,23.5545,#N/A N/A,2481.841,#N/A N/A,17.502,3728.1645,#N/A N/A,57.545,-32.545
CBI UN Equity,Chicago Bridge & Iron Co NV,US,Industrials,34.51,46.16,-28.075,589.978,2866.805,9270.872,-268.15,-377.787,7.2931,11.2269,12603.501,-133.843,47.723,3737.1538,1103.804,83.405,1969.893
CHH UN Equity,Choice Hotels International Inc,US,Consumer Discretionary,57.45,63.47,-43.54,117.199,-397.015,664.187,184.357,168.869,27.8439,#N/A N/A,728.946,58.082,22.34,3342.5648,212.358,41.579,542.12
IONS UW Equity,Ionis Pharmaceuticals Inc,US,Health Care,68.51,68.56,0,-94.313,344.772,793.803,-78.891,-83.299,-45.2748,#N/A N/A,171.548,#N/A N/A,58.6,8093.8477,#N/A N/A,19.787,-357.227
MAR UW Equity,Marriott International Inc/MD,US,Consumer Discretionary,74.5,83.1,-219,707,-1842,6847,1285,840,8.2194,14.1275,13456,#N/A N/A,23.024,21110.3803,1236,121,3378
YELP UN Equity,Yelp Inc,US,Information Technology,52.47,48,0,1.676,538.623,577.399,48.363,28.924,0.3426,93.4904,338.3,-19.058,55.916,3805.053,16.982,0,-417.715
WCC UN Equity,WESCO International Inc,US,Industrials,66.76,69.43,0,259.523,1908.645,4905.468,275.292,251.903,5.8223,20.3889,7774.24,-127.312,28.723,2969.578,520.585,#N/A N/A,1406.805
GDDY UN Equity,GoDaddy Inc,US,Information Technology,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
VER UN Equity,VEREIT Inc,US,Financials,#N/A N/A,#N/A N/A,-571.775,-647.104,10863.789,21315.487,66.562,24.572,-33.7197,#N/A N/A,892.162,#N/A N/A,#N/A N/A,#N/A N/A,346.414,287.009,9597.054
RLGY UN Equity,Realogy Holdings Corp,US,Financials,46.5,46,0,442,2165,7646,433,362,10.102,#N/A N/A,5296,-38,27.39,6799.9467,721,#N/A N/A,3959
BDN UN Equity,Brandywine Realty Trust,US,Financials,16.61,15.85,-101.387,22.286,2189.89,5148.351,171.158,-173.554,20.8273,#N/A N/A,587.83,#N/A N/A,14.375,2972.8973,318.975,128.988,2041.437
FTNT UW Equity,Fortinet Inc,US,Information Technology,29.895,33.61,0,30.546,649.226,1312.601,207.886,173.936,8.8499,69.7045,723.745,-9.529,26.268,4928.3684,84.682,#N/A N/A,-660.591
MKL UN Equity,Markel Corp,US,Financials,683.36,745.44,0,297.37,7240.618,25076.435,739.692,676.294,9.8543,#N/A N/A,5077.697,#N/A N/A,14.009,9539.3465,#N/A N/A,120.386,508.204
ULTI UW Equity,Ultimate Software Group Inc/The,US,Information Technology,148.01,164.645,0,42.71,246.981,783.311,84.01,43.296,10.6051,59.6332,482.409,-15.795,28.73,4199.174,69.61,#N/A N/A,-103.478
DEI UN Equity,Douglas Emmett Inc,US,Financials,28.48,28.87,-111.748,42.571,2321.016,5760.651,243.037,156.112,28.281,#N/A N/A,596.115,#N/A N/A,14.759,4124.6598,369.73,128.604,3197.743
MIDD UW Equity,Middleby Corp/The,US,Industrials,95.02,106.61,0,191.484,963.018,1913.917,226.955,213.264,18.5306,39.4095,1578.963,-25.025,25.349,5441.0999,332.672,#N/A N/A,477.231
SPR UN Equity,Spirit AeroSystems Holdings Inc,US,Industrials,45.04,49.21,0,-121.9,1814.8,5405.1,389.6,174.5,4.5556,8.3968,6719.2,-186.2,25.358,6360.8683,484.8,90.3,703.8
ACHC UW Equity,Acadia Healthcare Co Inc,US,Health Care,57.75,63.23,0,73.191,886.576,2140.468,88.38,-0.563,15.4574,#N/A N/A,899.699,-28.259,33.575,3460.2977,165.608,#N/A N/A,987.143
HTA UN Equity,Healthcare Trust of America Inc,US,Financials,29.46,27.75,-136.269,28.241,1343.92,2986.801,158.699,125.636,20.8764,#N/A N/A,360.641,#N/A N/A,17.27,3637.5267,211.279,55.214,1478.721
CPT UN Equity,Camden Property Trust,US,Financials,77.05,72.79,-233.077,243.587,2811.908,5911.976,421.693,-86.422,28.8283,#N/A N/A,842.01,#N/A N/A,17.929,6657.0008,473.342,96.36,2677.822
CSGP UW Equity,CoStar Group Inc,US,Information Technology,184.51,199.16,0,43.745,1492.373,2064.341,131.506,106.93,14.7967,72.7687,535.45,-9.877,27.574,5968.7624,140.524,#N/A N/A,-96.195
PBYI UN Equity,Puma Biotechnology Inc,US,Health Care,211.08,213.01,0,-110.482,141.603,172.053,-72.321,-73.175,#N/A N/A,#N/A N/A,0,0,62.702,6631.673,-110.12,0,-153.86
OC UN Equity,Owens Corning,US,Industrials,40.05,39.66,-37,275,3897,7695,309,-73,7.406,18.2505,5293,#N/A N/A,28.157,4709.0809,718,#N/A N/A,2146
TWTR UN Equity,Twitter Inc,US,Information Technology,37.53,48.08,0,-963.939,3525.038,5448.654,35.61,-126.345,-81.4666,63.7967,1166.599,-155.631,50.21,23813.2156,-771.428,12.859,-2121.93
TRU UN Equity,TransUnion,US,Industrials,#N/A N/A,#N/A N/A,0,-17,786.7,4579.4,142.4,-2.9,11.4308,60.6579,1261.5,-18.8,#N/A N/A,#N/A N/A,364.9,195.1,2774.3
SUNEQ UN Equity,SunEdison Inc,US,Information Technology,18.73,22.14,0,-1227.8,1278.6,10268.8,-984.9,-2430.4,-24.5605,5.2961,2218.6,27.5,72.388,5075.1932,-208.1,333.7,5503.5
WPG UN Equity,WP Glimcher Inc,US,Financials,17.68,17.33,#N/A N/A,#N/A N/A,965.804,3498.93,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.851,3255.6737,#N/A N/A,#N/A N/A,2221.508
ITT UN Equity,ITT Inc,US,Industrials,35.81,41.07,-38.5,162,1301.7,3706.7,243.6,104.5,9.4883,32.5026,2640.1,-47.7,32.138,3280.1959,335.1,#N/A N/A,-521
CFX UN Equity,Colfax Corp,US,Industrials,45.31,52.68,-8.939,322.035,3537.095,7529.315,376.846,297.229,9.1911,31.4714,4589.498,-22.847,32.103,5604.2277,568.885,85.599,1395.24
1396926D UW Equity,Liberty Media Corp,US,Consumer Discretionary,34.12,38.6,0,651,22594,33845,1148,965,18.379,64.2466,4380,#N/A N/A,25.597,11719.9059,1155,239,5401
STR UN Equity,Questar Corp,US,Utilities,25.95,23.38,-130.1,232.1,1279.3,4037.9,440.6,95.7,34.2916,#N/A N/A,1214,#N/A N/A,16.499,4547.9074,638.5,61.5,1511
VSTO UN Equity,Vista Outdoor Inc,US,Consumer Discretionary,34.03,43.66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,2173.1558,#N/A,#N/A,#N/A
ZNGA UW Equity,Zynga Inc,US,Information Technology,2.56,2.3,0,-206.016,1930.884,2391.376,-1.124,-8.671,-33.1165,67.8217,674.225,-12.539,44.947,2311.3087,-126.585,#N/A N/A,-1144.877
CSX UW Equity,CSX Corp,US,Industrials,#N/A N/A,#N/A N/A,-622,1862,11142,32623,3070,887,28.1797,#N/A N/A,12509,-46,#N/A N/A,#N/A N/A,4667,551,8563
ESV UN Equity,Ensco PLC,US,Energy,28.04,24.47,-702.1,-98.4,11849,19772.5,2071.2,336.4,24.6388,42.9397,4602.5,#N/A N/A,49.121,6568.5989,1663.8,144.2,4784
PANW UN Equity,Palo Alto Networks Inc,US,Information Technology,126.39,142.22,0,-248.659,493.211,1540.356,124.453,98.091,-35.042,72.9322,662.345,-24.677,38.991,10180.2019,-209.711,#N/A N/A,-299.643
LBRDK UW Equity,Liberty Broadband Corp,US,Consumer Discretionary,44.4,52.06,#N/A N/A,#N/A N/A,2861.492,3008.304,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4606.4703,#N/A N/A,#N/A N/A,-47.411
LBRDA UW Equity,Liberty Broadband Corp,US,Consumer Discretionary,44.47,51.86,#N/A N/A,#N/A N/A,2861.492,3008.304,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4606.4703,#N/A N/A,#N/A N/A,-47.411
VWR UW Equity,VWR Corp,US,Health Care,24.16,24.55,0,71.2,1055.8,5059,153.2,120.9,6.8336,28.6037,4333,-24.4,30.051,3173.6263,427.1,183.3,2604.3
SRC UN Equity,Spirit Realty Capital Inc,US,Financials,12.86,12.25,-249.974,-24.326,3204.238,7547.256,210.517,-518.118,37.3067,#N/A N/A,587.294,#N/A N/A,14.344,5125.5612,463.718,216.816,3957.698
BRCD UW Equity,Brocade Communications Systems Inc,US,Information Technology,11.12,12.39,-30.384,237.971,2408.061,3733.675,541.597,486.863,17.4611,66.2875,2211.267,17.121,27.579,4792.0494,486.759,36.757,-659.567
FANG UW Equity,Diamondback Energy Inc,US,Energy,68.99,71.21,0,115.205,1885.846,2820.555,316.125,-1043.967,47.3556,51.7567,432.232,-43.49,61.514,4045.407,344.671,30.04,549.356
MTW UN Equity,Manitowoc Co Inc/The,US,Industrials,3.9519,4.6768,-10.7,131.8,873.8,4077.9,131.1,35.8,8.3169,25.3807,3953.4,-21,55.491,2534.2794,428.7,100.7,1672.1
WDAY UN Equity,Workday Inc,US,Information Technology,79.46,85.5,0,-244.498,1129.216,2232.318,88.521,10.199,-30.321,65.0845,703.453,-32.415,32.464,14859.02,-142.018,31.327,-1345.123
MORN UW Equity,Morningstar Inc,US,Financials,66.59,74.65,-28.68,78.114,670.519,1020.175,129.733,81.344,13.5603,58.3177,744.156,-12.932,18.368,2968.7035,153.081,0.369,-197.791
DDR UN Equity,DDR Corp,US,Financials,19.6,18.94,-229.055,108.181,3868.537,9625.691,412.721,-669.541,18.0555,#N/A N/A,961.606,#N/A N/A,16.436,7064.9883,595.728,235.952,5101.724
AGO UN Equity,Assured Guaranty Ltd,US,Financials,24.42,26.52,-76,904,5354,15369,445,445,78.3972,#N/A N/A,1722,#N/A N/A,23.891,3955.7721,#N/A N/A,86,1221
WFT UN Equity,Weatherford International PLC,US,Energy,10.33,12.69,0,-380,7942,20727,1041,-357,2.8347,20.1448,14922,317,59.803,7993.695,1819,#N/A N/A,8137
N UN Equity,NetSuite Inc,US,Information Technology,98.43,96.42,0,-94.903,231.504,863.938,71.31,47.085,-15.2946,68.2087,513.423,-39.802,37.734,7553.3933,18.268,14.167,-183.701
SBH UN Equity,Sally Beauty Holdings Inc,US,Consumer Discretionary,31.08,33.52,0,245.993,-347.053,2029.973,315.972,239.158,13.5073,49.5584,3753.498,-3.695,20.054,4907.5275,586.66,116.318,1705.066
KATE UN Equity,Kate Spade & Co,US,Consumer Discretionary,31.53,34.45,0,217.808,70.166,905.646,22.572,-49.61,1.9417,61.0405,1015.458,14.001,47.856,4007.8238,54.995,#N/A N/A,285.463
ASH UN Equity,Ashland Inc,US,Materials,118.52,127.62,-102,233,3583,10920,602,350,0.768,24.7712,6120,#N/A N/A,18.903,8209.2461,440,172,1856
GGP UN Equity,General Growth Properties Inc,US,Financials,30.18,29.01,-543.29,437.629,7839.248,25319.908,1089.716,-388.398,36.3189,#N/A N/A,2533.203,#N/A N/A,15.984,26682.3602,1727.273,701.868,15824.714
JUNO UW Equity,Juno Therapeutics Inc,US,Health Care,42.75,46.92,#N/A N/A,#N/A N/A,233.286,249.362,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3865.7269,#N/A N/A,#N/A N/A,-237.834
TEX UN Equity,Terex Corp,US,Industrials,22.48,27.41,-22,325.4,2248.6,6289.7,97.6,17.1,6.6032,20.4629,7331.3,-123.1,46.489,2436.832,637,120.4,1507.4
TRN UN Equity,Trinity Industries Inc,US,Industrials,26.47,33.62,-50.5,634.8,3302.9,8544.9,620.1,-107.7,20.7976,25.2819,5764.6,-26,56.844,4119.714,1425.7,187.2,2931.9
DDS UN Equity,Dillard's Inc,US,Consumer Discretionary,113.6,130.16,-10.552,320.463,1897.55,4357.068,538.657,384.926,8.283,36.9447,6679.273,-9.951,33.844,4677.5748,802.724,#N/A N/A,792.848
CNK UN Equity,Cinemark Holdings Inc,US,Consumer Discretionary,37.17,40.72,-115.554,160.895,1129.382,4060.429,354.322,97.972,13.2746,60.9276,2618.979,#N/A N/A,23.847,4300.5292,522.571,113.273,1494.74
ZTS UN Equity,Zoetis Inc,US,Health Care,42.73,46.09,-142,562,1389,6527,537,359,19.5592,64.1449,4719,#N/A N/A,27.81,21421.6099,1132,117,3054
NCLH UW Equity,Norwegian Cruise Line Holdings Ltd,US,Consumer Discretionary,43.76,49.32,0,400.053,2883.984,7374.049,777.662,-146.261,17.6327,37.1606,2937.317,-8.219,28.291,9784.6989,796.203,#N/A N/A,3408.042
IAC UW Equity,IAC/InterActiveCorp,US,Information Technology,60.95,67.42,-88.812,421.618,2010.735,4238.41,381.292,326.062,12.6965,71.1248,3003.248,-13.168,22.322,5107.6889,496.315,52.771,29.239
BC UN Equity,Brunswick Corp/DE,US,Consumer Discretionary,54.28,54.24,-39.3,831.2,1279.2,3069.1,174.5,42.9,8.7176,26.7565,3942.6,#N/A N/A,28.406,5045.5275,424.9,32.2,-140.2
KAR UN Equity,KAR Auction Services Inc,US,Industrials,34.11,36.47,-183.3,101.4,1534.8,5370.4,761.7,594.8,13.514,44.313,2299.1,-77.4,23.396,4804.3359,650.4,90.7,1542.1
SWI UN Equity,SolarWinds Inc,US,Information Technology,48.15,50.73,0,77.133,553.675,780.216,197.561,178.931,25.0722,90.0812,407.368,0.324,28.205,3641.9348,137.311,0.792,-209.597
PINC UW Equity,Premier Inc,US,Health Care,32.5,36.66,-133.771,-3064.8149,822.982,1282.945,352.847,295.046,28.8278,63.2907,899.281,-7.365,23.216,4688.3691,301.32,#N/A N/A,-363.118
SNV UN Equity,Synovus Financial Corp,US,Financials,25.77,27.99,-49.326,170.248,3076.545,26519.11,418.46,375.73,26.3843,#N/A N/A,1184.984,#N/A N/A,23.758,3519.4464,#N/A N/A,111.089,1016.716
AR UN Equity,Antero Resources Corp,US,Energy,34.65,39.45,0,-156.155,3751.422,9315.88,1001.516,-2430.581,24.1569,55.896,2019.102,-33.732,48.771,9080.6306,885.161,146.834,4131.558
TSLA UW Equity,Tesla Motors Inc,US,Consumer Discretionary,203.6,203.34,0,-202.672,1020.255,5437.533,163.052,-527.606,-4.3824,27.1819,2856.914,-110.161,42.085,25527.734,76.338,78.412,35.924
CDW UW Equity,CDW Corp/DE,US,Information Technology,34.26,37.63,-29.2,253.1,894,6107.4,346,295,5.5437,15.9972,11737.7,-169.1,22.848,5899.9791,858.5,#N/A N/A,2803.9
CXP UN Equity,Columbia Property Trust Inc,US,Financials,24.47,25.89,-1.501,49.336,2714.02,4883.587,225.09,174.672,18.8291,#N/A N/A,536.293,#N/A N/A,14.913,3058.1173,292.122,79.234,1913.51
HDS UW Equity,HD Supply Holdings Inc,US,Industrials,28.83,29.505,0,30,-657,6523,264,137,6.8437,30.455,7759,-106,28.735,5644.5327,780,466,5401
CVI UN Equity,CVR Energy Inc,US,Energy,38.32,41.99,-434.1,196.6,1854.3,3752.4,649.6,405.2,5.079,6.2485,9807.1,12.5,36.833,3327.3657,649.2,#N/A N/A,-117.8
SSNC UW Equity,SS&C Technologies Holdings Inc,US,Information Technology,55.33,60.68,0,121.401,1328.1,2169.859,218.258,204.391,25.9578,46.1726,749.652,-5.492,29.114,4778.8736,294.425,#N/A N/A,526.471
NCR UN Equity,NCR Corp,US,Information Technology,25.4,29.41,0,356,1944,8610,462,338,9.4717,28.1842,6493,-61,50.823,4277.3598,885,168,3321
MXIM UW Equity,Maxim Integrated Products Inc,US,Information Technology,33.09,34.395,-300.194,351.67,2411.404,4305.125,797.21,669.33,16.1163,56.2091,2448.697,39.686,25.52,9361.8404,651.793,#N/A N/A,-317.951
Z UW Equity,Zillow Group Inc,US,Information Technology,#N/A N/A,#N/A N/A,0,-29.998,585.2,649.21,52.119,22.227,-10.5364,91.1254,291.912,-8.563,#N/A N/A,3940.754,2.395,#N/A N/A,-366.32
ATHN UW Equity,athenahealth Inc,US,Health Care,139.71,127.07,0,1.297,439.349,891.591,141.246,73.26,0.741,59.3345,710.964,-5.226,39.11,5322.1444,92.863,5.103,107.68
Q UN Equity,Quintiles Transnational Holdings Inc,US,Health Care,60.5,64.98,0,340.953,-536.232,3106.715,391.257,319.563,10.2885,26.7953,5428.095,-195.869,23.371,7735.0583,678.137,101.378,1398.242
BRKR UW Equity,Bruker Corp,US,Health Care,18.86,19.03,0,65.8,813.1,1910.6,176.4,140.7,6.5785,42.2774,1853,11.9,39.308,3177.6015,185.4,13.3,-87.1
ARE UN Equity,Alexandria Real Estate Equities Inc,US,Financials,97.52,95.91,-199.249,124.514,3957.115,8020.314,331.475,-352.165,32.2794,#N/A N/A,707.026,#N/A N/A,14.948,7022.2041,442.448,74.894,3434.092
USM UN Equity,United States Cellular Corp,US,Telecommunication Services,34.79,37.93,0,-19.88,3338.578,6257.075,325.295,-295.161,-3.2831,48.7133,3786.727,-82.435,34.73,2927.5811,551.091,54.282,562.99
G UN Equity,Genpact Ltd,US,Information Technology,20.07,22.22,0,195.092,1248.531,2739.384,257.19,197.18,13.182,38.9755,2236.367,-54.532,18.722,4346.96,371.786,37.551,399.849
LSTR UW Equity,Landstar System Inc,US,Industrials,64.08,70.22,-24.472,159.875,495.672,980.225,102.803,92.165,6.7291,14.0946,3015.326,-37.25,19.563,2866.7658,228.157,3.104,-30.897
CSAL UW Equity,Communications Sales & Leasing Inc,US,Financials,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
MSM UN Equity,MSC Industrial Direct Co Inc,US,Industrials,75.07,72.99,-82.607,235.303,1398.563,2060.747,272.406,201.789,13.7484,46.15,2787.122,-41.46,22.988,4644.7496,448.13,3.874,289.91
BKFS UN Equity,Black Knight Financial Services Inc,US,Information Technology,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1278.5,3608.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2102.6
PTC UW Equity,PTC Inc,US,Information Technology,33.41,34.655,0,160.194,853.889,2199.954,304.552,279.277,14.4864,71.8735,1356.967,7.554,22.772,3839.7053,273.883,8.2,318.221
HHC UN Equity,Howard Hughes Corp/The,US,Financials,130.63,149.79,0,-36.908,2196.17,5311.169,43.681,-527.711,30.8137,#N/A N/A,561.465,#N/A N/A,34.624,5177.9245,218.643,39.131,1075.31
H UN Equity,Hyatt Hotels Corp,US,Consumer Discretionary,56.26,60.54,0,194,4691,8069,462,212,6.6637,22.2724,4427,#N/A N/A,20.749,8540.5482,655,71,1134
PRGO UN Equity,Perrigo Co PLC,US,Health Care,151.74,154.47,-50.71,394.5,8716.7,13781,841.988,675.868,15.1951,34.6365,4067.1,-135.381,25.059,21361.5032,1040.483,#N/A N/A,2279.2
DDD UN Equity,3D Systems Corp,US,Information Technology,29.08,30.47,0,21.31,1303.428,1503.241,4.348,-13.679,6.451,49.5571,621.031,-58.069,54.718,3234.1931,87.984,#N/A N/A,-367.441
TRGP UN Equity,Targa Resources Corp,US,Energy,86.83,99.58,-108.2,97.1,2349.8,6491.9,624.8,-233.4,7.1162,13.7214,8746.2,-204.6,56.716,3659.3169,961.7,#N/A N/A,3058.4
IGT UN Equity,International Game Technology PLC,US,Consumer Discretionary,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
BRX UN Equity,Brixmor Property Group Inc,US,Financials,27.1,25.4,-156.304,53.389,3042.881,9775.41,509.167,316.834,28.8649,#N/A N/A,1227.136,#N/A N/A,14.342,8057.3631,753.208,271.93,5840.6
QGEN UW Equity,QIAGEN NV,US,Health Care,22.93,25.26,0,150.94,2713.665,4461.24,291.135,202.233,12.9516,65.7789,1345.452,-37.928,21.629,5496.4896,378.199,37.281,472.352
WPC UN Equity,WP Carey Inc,US,Financials,71.81,68.58,-308.36,230.997,4014.269,8501.449,268.251,-18.146,29.422,#N/A N/A,779.11,#N/A N/A,13.647,7469.3423,448.53,155.77,3289.102
BLUE UW Equity,Bluebird Bio Inc,US,Health Care,92.91,95.32,0,-37.246,261.892,330.193,-49.484,-61.077,-193.6421,#N/A N/A,25.37,#N/A N/A,108.678,2949.8804,-46.238,#N/A N/A,-263.82
ORCL UN Equity,Oracle Corp,US,Information Technology,41.89,43.82,-2149,10897,47962,98305,15273,14546,38.5899,81.2318,38821,-152,24.335,183954.3715,17855,1010,-12277
CST UN Equity,CST Brands Inc,US,Consumer Discretionary,43.1,41.63,-19,140,695,2424,323,68,1.9609,9.1431,12545,#N/A N/A,20.08,3347.2961,366,40,594
SATS UW Equity,EchoStar Corp,US,Information Technology,52.17,54.35,0,114.41,3598.413,7312.681,721.597,160.139,8.2403,36.5849,3409.778,#N/A N/A,23.657,4770.8202,824.67,179.488,597.631
MTCH UW Equity,Match Group Inc,US,Information Technology,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
SGEN UW Equity,Seattle Genetics Inc,US,Health Care,31.16,36.25,0,-65.128,225.186,478.248,-32.963,-50.105,-23.3418,90.2362,279.841,-14.609,44.291,3860.4616,-53.654,#N/A N/A,-339.561
FLO UN Equity,Flowers Foods Inc,US,Consumer Staples,19.56,21.64,-97.958,186.249,1161.199,2477.204,270.466,184.567,7.8296,47.696,3717.472,6.074,21.811,4106.1719,418.471,28.691,808.548
SQ UN Equity,Square Inc,US,Information Technology,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
CR UN Equity,Crane Co,US,Industrials,60.95,66.83,-72.237,186.282,1271.83,3554.105,261.876,219.273,10.7775,34.5696,2875.758,#N/A N/A,27.379,3595.0751,384.591,34.929,562.344
CCP UN Equity,Care Capital Properties Inc,US,Financials,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A N/A,#N/A N/A,#N/A,#N/A,#N/A
TUP UN Equity,Tupperware Brands Corp,US,Consumer Discretionary,67.61,71.4,-132.9,221.8,256,1869.8,286.6,214.5,14.2057,66.0311,2643.3,-13.8,36.75,3405.5703,439.5,46.6,841.6
RGC UN Equity,Regal Entertainment Group,US,Consumer Discretionary,21.16,23.64,-136.9,83.3,-755.1,2553.5,276.3,137.5,9.2258,60.9403,2930.9,-15.9,26.474,3304.6364,475.9,#N/A N/A,2111.8
IPGP UW Equity,IPG Photonics Corp,US,Information Technology,74.64,95.9,0,180.609,1036.703,1185.388,182.493,87.184,34.7362,52.7432,728.289,-20.001,26.721,3894.8778,288.266,#N/A N/A,-473.575
AWI UN Equity,Armstrong World Industries Inc,US,Industrials,43.9382,48.3841,-1.6,78.5,776.9,3006.1,161.6,-63.3,8.2162,22.2572,2638.7,11.2,31.042,2782.8419,344.5,46.8,901.7
CBOE UW Equity,CBOE Holdings Inc,US,Financials,64.47,60.03,-108.872,184.915,245.124,367.086,236.082,187.202,50.5322,#N/A N/A,592.567,-6.827,19.778,5441.2302,337.405,#N/A N/A,-126.519
