"carat","cut","color","clarity","table","depth","cert","measurements_1","measurements_2","measurements_3","price"
3.02,"Ideal","F","VS2",56,62.4,"GIA",9.24,9.28,5.77,75744
0.56,"Ideal","J","SI1",62,60.9,"GIA",5.33,5.92,3.24,920
0.96,"V.Good","H","VS2",60,59.8,"GIA",6.32,6.37,3.79,6096
1,"Ideal","G","SI2",61,59.3,"GIA",6.51,6.52,3.86,4740
0.5,"V.Good","D","SI1",57,60.6,"GIA",5.09,5.12,3.09,2070
0.81,"Ideal","E","VVS2",55,62.8,"GIA",5.95,5.91,3.73,5066
2.26,"Ideal","E","SI2",59,61.8,"GIA",8.41,8.38,5.19,22800
0.42,"Ideal","G","VVS2",61,59.9,"GIA",4.84,4.83,2.9,1006
0.32,"V.Good","E","SI2",59,61.1,"GIA",4.43,4.4,2.7,760
1.9,"Ideal","J","VS1",56,61.8,"GIA",7.94,8,4.93,15173
0.5,"Good","E","VS1",53,65,"GIA",4.94,4.93,3.21,1466
0.35,"Ideal","F","VS2",57,62.1,"GIA",4.54,4.53,2.82,960
0.77,"Ideal","L","VS1",60,61.2,"GIA",5.89,5.91,3.61,1348
0.26,"Ideal","F","IF",59,60.9,"GIA",4.11,4.12,2.5,626
0.38,"Ideal","I","VS1",54,62.1,"GIA",4.65,4.63,2.88,781
3.75,"V.Good","K","VS2",57,62.5,"GIA",9.93,9.96,6.22,34870
1.01,"V.Good","E","SI2",58,63.1,"GIA",6.36,6.31,4,5757
0.33,"Ideal","G","VVS1",56,62.9,"GIA",4.42,4.45,2.79,685
0.33,"Ideal","J","VVS1",57,61.8,"GIA",4.47,4.46,2.76,810
0.34,"Ideal","H","SI2",58,61.3,"GIA",4.45,4.47,2.74,930
2.15,"Ideal","G","SI2",56,62.7,"EGL Other",8.24,8.22,5.16,9616
1,"V.Good","G","SI1",60,63.7,"EGL USA",6.22,6.22,3.96,4355
0.5,"V.Good","E","VS1",58.5,58.5,"GIA",5.21,5.19,3.04,1930
0.31,"Ideal","F","VVS2",56,62,"GIA",4.36,4.34,2.7,910
0.54,"Ideal","E","SI2",57,62.3,"GIA",5.2,5.21,3.24,1850
0.4,"Ideal","I","SI1",60.5,60,"IGI",4.74,4.75,2.85,810
0.42,"Ideal","G","SI1",56,62.7,"GIA",4.81,4.78,3.01,1120
1.08,"Good","H","SI1",61,61,"GIA",6.64,6.71,4.07,5660
0.61,"Ideal","F","VS1",58,61.6,"GIA",5.45,5.44,3.35,2483
1.22,"Good","F","I1",55,62.6,"EGL USA",6.8,6.8,4.26,3250
0.4,"V.Good","E","SI2",58,63.5,"GIA",4.68,4.66,2.97,990
0.3,"V.Good","J","VVS1",57,64.3,"GIA",4.21,4.18,2.7,483
1,"Good","G","VS2",55,60.6,"GIA",6.52,6.46,3.93,6855
0.31,"Ideal","E","SI1",59.6,59.6,"GIA",4.42,4.41,2.63,790
0.32,"Ideal","H","SI1",56,61,"GIA",4.42,4.45,2.7,710
0.31,"Ideal","E","SI1",62,61.3,"GIA",4.35,4.32,2.66,890
2.01,"V.Good","I","SI2",61,60.7,"GIA",8.15,8.18,4.96,14824
0.23,"Ideal","G","IF",57,61.6,"GIA",3.99,3.97,2.45,690
1,"Good","K","I1",57,65.5,"GIA",6.17,6.22,4.06,2087
1.5,"Ideal","E","VS2",61,59.3,"GIA",7.42,7.45,4.41,14990
0.31,"Ideal","G","VS2",60,59.6,"GIA",4.43,4.39,2.63,605
1.02,"V.Good","H","SI2",60,61.7,"GIA",6.38,6.34,3.93,4020
1.34,"Ideal","G","VVS2",58,62.5,"GIA",7.02,6.99,4.38,10550
0.76,"Ideal","H","VS1",57,62.3,"GIA",5.82,5.84,3.63,3030
0.34,"V.Good","K","VVS1",59,63.8,"GIA",4.4,4.38,2.8,740
0.3,"V.Good","E","VS2",62,63.4,"GIA",4.23,4.22,2.68,521
1.07,"Ideal","F","IF",57,62,"GIA",6.56,6.52,4.06,9940
1.25,"Ideal","E","VVS2",57,62.5,"GIA",6.88,6.85,4.29,11336
0.6,"Ideal","D","SI1",57,62.3,"GIA",5.42,5.4,3.37,2210
0.3,"V.Good","H","VS2",62,58.2,"GIA",4.36,4.42,2.55,480
0.37,"Ideal","J","IF",57,62.5,"GIA",4.59,4.57,2.86,860
1.51,"V.Good","E","VS2",60,62.2,"GIA",7.27,7.32,4.53,19110
0.52,"Ideal","G","VVS2",58,62.2,"GIA",5.15,5.13,3.2,2080
0.37,"V.Good","E","VS2",55,63.4,"GIA",4.55,4.58,2.89,705
0.42,"Ideal","F","VS1",56,62.3,"GIA",4.79,4.76,2.97,1200
0.9,"Good","G","SI1",61,60,"GIA",6.19,6.22,3.73,4301
1,"Good","G","SI1",57,66.8,"GIA",6.13,6.13,4.09,5900
1.51,"V.Good","I","VS1",55,63.6,"GIA",7.2,7.26,4.6,9440
2.21,"Ideal","G","SI1",59,62.3,"GIA",8.29,8.32,5.17,26396
0.5,"V.Good","H","SI1",57,62.8,"GIA",5.07,5.02,3.17,1400
1.23,"Ideal","J","VVS2",60,59.3,"GIA",7.03,7.06,4.18,6070
1.14,"Ideal","E","VVS1",56,62.2,"GIA",6.67,6.7,4.16,13770
0.33,"Ideal","D","SI2",58,62.4,"GIA",4.4,4.39,2.74,553
0.3,"Ideal","H","VVS2",58,62.4,"GIA",4.29,4.26,2.67,840
0.33,"Ideal","F","SI1",57,62.3,"GIA",4.42,4.41,2.75,535
0.81,"Good","G","SI2",58,62.6,"HRD",5.9,5.95,3.71,2638
0.7,"V.Good","F","SI1",58,64,"GIA",5.59,5.54,3.56,2610
0.7,"V.Good","D","SI2",56,64.3,"GIA",5.58,5.59,3.59,2409
0.74,"Ideal","G","VS2",57,62.9,"GIA",5.75,5.78,3.62,3900
0.5,"Ideal","E","VS2",61,60.2,"GIA",5.15,5.12,3.09,1711
0.51,"Ideal","F","SI2",57,62.5,"GIA",5.11,5.09,3.19,1242
0.3,"V.Good","E","VS2",58,62.8,"GIA",4.26,4.28,2.68,465
3.01,"V.Good","J","SI1",58,62.7,"GIA",9.19,9.17,5.75,31599
0.3,"Ideal","E","SI2",55,62.3,"GIA",4.33,4.3,2.69,830
0.38,"Ideal","E","SI1",58,60.6,"GIA",4.69,4.71,2.85,910
3.01,"Ideal","G","VS1",58.3,61.6,"AGSL",9.19,9.23,5.68,80068
0.3,"V.Good","E","SI1",58,63.7,"GIA",4.25,4.22,2.7,770
1.11,"Ideal","H","IF",57,62.3,"GIA",6.59,6.63,4.12,7700
0.5,"Ideal","G","VS2",56,62.2,"GIA",5.05,5.09,3.16,1620
0.29,"Ideal","D","SI1",54,61.3,"GIA",4.29,4.3,2.64,630
0.33,"Ideal","H","SI2",59.5,62.1,"IGI",4.4,4.41,2.74,424
1.7,"Ideal","K","VVS1",57,62.1,"GIA",7.65,7.61,4.74,8120
0.9,"Ideal","F","VS2",58,62.5,"GIA",6.11,6.16,3.83,4924
0.38,"Ideal","H","IF",56,62.7,"GIA",4.6,4.62,2.89,976
2.5,"Ideal","J","SI1",59,61.8,"GIA",8.67,8.7,5.37,18361
0.4,"Ideal","H","I1",56,62.6,"GIA",4.68,4.7,2.93,455
2.01,"Ideal","G","VS1",59,58.9,"GIA",8.27,8.32,4.89,30025
0.4,"V.Good","E","VS1",56,62,"GIA",4.68,4.76,2.93,1015
0.46,"V.Good","H","SI1",62,59.7,"GIA",4.99,5.03,2.99,1110
1.02,"Ideal","F","VVS1",56,62.4,"GIA",6.4,6.49,4.02,11340
0.5,"Ideal","G","VS2",61,59,"GIA",5.22,5.2,3.08,1850
2.58,"Ideal","J","VS2",58,61.8,"GIA",8.81,8.83,5.45,25636
0.75,"Ideal","J","SI1",56,62.7,"GIA",5.78,5.8,3.63,1685
1,"Good","J","VS2",56,64.8,"GIA",6.25,6.23,4.04,5110
0.5,"Ideal","G","VS2",61,59.2,"GIA",5.16,5.19,3.07,1670
1,"Ideal","F","SI1",60,59.3,"EGL Intl.",6.47,6.45,3.83,3856
0.5,"V.Good","E","VS2",59,64.7,"GIA",5.03,4.93,3.22,2100
1.3,"Ideal","F","VVS2",57,62.8,"GIA",6.93,6.97,4.36,9870
0.61,"Ideal","E","VS1",61,60.3,"GIA",5.47,5.5,3.31,3068
0.32,"Ideal","F","VS1",60,62,"GIA",4.37,4.36,2.71,900
2.1,"Ideal","F","VS2",56,62.6,"GIA",8.18,8.15,5.12,27975
0.38,"V.Good","J","VS1",57,64.6,"GIA",4.52,4.5,2.92,780
0.71,"V.Good","H","VS1",55,63.1,"EGL Intl.",5.64,5.67,3.57,1671
0.7,"Ideal","G","SI2",60,61,"GIA",5.72,5.74,3.49,2152
0.3,"Ideal","E","SI2",57,62.6,"GIA",4.29,4.31,2.69,720
1.01,"V.Good","F","VVS1",58,63.3,"GIA",6.33,6.36,4.01,8110
0.5,"Ideal","G","VS2",60,59,"GIA",5.2,5.23,3.08,1484
0.54,"Ideal","D","VS1",58,62.1,"GIA",5.23,5.21,3.24,2443
1.47,"Good","L","VS2",57,59.2,"GIA",7.16,7.37,4.3,4300
0.3,"V.Good","E","VS1",58,63.5,"GIA",4.2,4.23,2.68,920
1.3,"Ideal","I","VS2",58,60.6,"GIA",7.01,7.04,4.25,8900
0.32,"Ideal","I","VVS1",57,61.4,"GIA",4.41,4.43,2.71,780
1.25,"Ideal","E","SI1",58,62.2,"GIA",6.89,6.84,4.27,8395
1.55,"Ideal","H","SI1",58,62.1,"GIA",7.41,7.38,4.59,11620
0.3,"V.Good","F","SI2",60,63.8,"GIA",4.26,4.23,2.71,430
0.31,"Ideal","G","SI2",57,60.3,"GIA",4.42,4.41,2.66,720
3.27,"Ideal","J","VVS1",59,61,"GIA",9.55,9.57,5.83,36819
0.5,"Ideal","E","SI1",57,60.9,"GIA",5.15,5.16,3.14,1425
1.21,"Ideal","J","SI1",55,62.4,"GIA",6.85,6.81,4.26,4950
0.33,"Ideal","H","IF",55,62.6,"GIA",4.4,4.42,2.76,860
1.16,"Ideal","J","SI1",57,60.3,"GIA",6.8,6.86,4.12,4865
0.52,"Ideal","E","VS2",57,62.2,"GIA",5.13,5.16,3.2,1960
0.3,"Good","E","VS1",58,65.8,"GIA",4.07,4.11,2.69,544
0.37,"Ideal","F","SI1",60,61.5,"GIA",4.62,4.6,2.83,920
0.31,"Ideal","E","SI1",57,62.4,"GIA",4.33,4.34,2.71,770
0.45,"Ideal","F","SI1",56,63,"GIA",4.9,4.94,3.1,1110
1.42,"Ideal","G","SI2",58,62.4,"GIA",7.16,7.2,4.48,8109
0.5,"Ideal","E","SI1",59,61.7,"GIA",5.12,5.1,3.16,1710
1,"Good","F","VS1",63,63.1,"GIA",6.25,6.31,3.96,5750
1.01,"V.Good","H","SI2",59,62.3,"GIA",6.36,6.41,3.98,6484
1.8,"Ideal","G","VVS2",57,62.6,"GIA",7.68,7.73,4.83,21170
1.4,"Ideal","E","SI2",56.8,62,"AGS",7.12,7.17,4.43,8830
0.7,"Ideal","F","VS2",61,61.1,"GIA",5.71,5.74,3.5,2902
0.34,"Ideal","F","VS2",57,60.9,"GIA",4.52,4.53,2.76,611
0.3,"V.Good","D","VS2",60,61.1,"GIA",4.28,4.3,2.62,571
0.32,"Ideal","F","SI2",57,62.6,"GIA",4.36,4.37,2.73,493
0.42,"Ideal","E","VS1",53,62.1,"GIA",4.81,4.83,2.99,1150
1.02,"Ideal","E","SI1",58,62.3,"GIA",6.44,6.41,4,6490
1.6,"Ideal","F","VS2",56,62.9,"GIA",7.46,7.42,4.68,16759
0.3,"V.Good","E","SI1",57,64.3,"GIA",4.16,4.19,2.69,470
0.3,"Ideal","G","VVS2",55,62.6,"GIA",4.25,4.28,2.67,586
0.32,"Ideal","D","VS2",56,62.4,"GIA",4.38,4.4,2.74,691
0.31,"V.Good","J","SI2",0.6,0.6,"IGI",4.29,4.31,2.69,299
1.52,"Ideal","G","SI1",60,60.4,"GIA",7.44,7.4,4.49,12365
1,"V.Good","D","SI1",56,64.9,"GIA",6.26,6.22,4.05,5900
0.51,"Ideal","G","VS1",57,62.1,"GIA",5.12,5.1,3.17,1783
1.01,"Ideal","I","SI1",60,61.1,"GIA",6.49,6.45,3.95,4493
0.9,"V.Good","I","SI2",58,64.2,"GIA",6.02,6.04,3.87,2849
0.3,"Ideal","H","IF",58,61.8,"GIA",4.28,4.3,2.65,633
1.19,"Ideal","F","IF",57,61.1,"GIA",6.9,6.85,4.2,12450
0.5,"V.Good","D","VS1",55,64.4,"GIA",4.95,4.98,3.2,1578
0.51,"Ideal","F","VVS2",56,61.5,"GIA",5.16,5.12,3.16,1948
0.46,"V.Good","F","SI1",57,64.2,"GIA",4.86,4.83,3.11,1160
0.31,"Ideal","G","VVS1",57,61.9,"GIA",4.36,4.34,2.69,920
1.02,"Good","I","SI1",58,65.7,"GIA",6.22,6.2,4.08,4400
1.22,"Ideal","K","VS1",57,62,"HRD",6.84,6.81,4.23,4670
0.53,"Ideal","I","VS2",57,61.5,"GIA",5.2,5.16,3.19,1530
0.71,"Ideal","E","VS2",56,62.4,"GIA",5.69,5.71,3.56,3241
1.32,"V.Good","K","VS2",64,59.7,"GIA",7.17,7.15,4.28,5221
0.62,"V.Good","D","VVS2",61,57,"GIA",5.67,5.72,3.25,2334
0.5,"Good","F","VVS2",56,65.7,"GIA",4.93,4.86,3.21,1800
0.3,"V.Good","D","SI1",61,58.3,"GIA",4.38,4.41,2.56,490
0.3,"Ideal","F","VS1",59,60.7,"GIA",4.34,4.32,2.63,800
0.31,"V.Good","E","VVS2",55,64.7,"GIA",4.21,4.25,2.74,840
1.03,"Ideal","H","SI2",58,62.2,"GIA",6.43,6.46,4.01,4911
0.35,"Ideal","G","SI1",56,62.5,"GIA",4.47,4.51,2.81,494
0.32,"Ideal","L","VVS1",56,62.6,"GIA",4.35,4.4,2.74,376
1.02,"Ideal","G","VS1",58,62,"GIA",6.45,6.43,3.99,6336
0.26,"Ideal","J","VVS1",56,62.6,"GIA",4.09,4.1,2.57,610
0.34,"Ideal","D","VS2",54,62.6,"GIA",4.51,4.47,2.81,980
0.6,"Ideal","E","SI1",56,62.7,"GIA",5.37,5.4,3.38,2070
1.1,"Ideal","F","IF",59,62.3,"GIA",6.55,6.59,4.1,17329
0.81,"V.Good","G","VS1",55,64.3,"GIA",5.77,5.84,3.73,4420
1.52,"Ideal","H","SI2",57,62.2,"GIA",7.31,7.35,4.56,8981
0.52,"V.Good","K","VVS2",56,61.7,"GIA",5.12,5.15,3.17,1000
2.8,"Ideal","I","VS1",56,62.3,"GIA",8.99,8.97,5.6,36802
0.41,"Ideal","D","VS1",61,58.6,"GIA",4.9,4.88,2.87,1360
0.34,"Ideal","F","SI2",58,61.4,"GIA",4.48,4.5,2.76,496
0.4,"Good","F","VS2",58,66.7,"IGI",4.5,4.53,3.01,689
1.29,"Ideal","E","IF",56,62.6,"GIA",6.97,6.95,4.36,14210
0.44,"Ideal","E","VS1",56,63.2,"GIA",4.82,4.85,3.06,1096
0.5,"V.Good","D","SI1",57,62.4,"GIA",5.08,5.12,3.19,1476
0.63,"Ideal","G","VVS2",59,61.8,"GIA",5.48,5.49,3.39,2540
3.59,"Ideal","H","VS1",61,61.8,"GIA",9.77,9.82,6.05,80410
0.4,"Ideal","E","SI2",58,60.9,"GIA",4.78,4.76,2.9,761
0.7,"V.Good","J","VVS1",58,63.3,"GIA",5.57,5.6,3.53,1921
0.5,"Ideal","G","VVS1",60,61.5,"GIA",5.07,5.1,3.13,1869
0.66,"Ideal","F","IF",56,62.2,"GIA",5.55,5.58,3.46,3396
2.01,"V.Good","H","SI1",59,64.1,"GIA",7.92,7.94,5.08,18840
0.6,"Ideal","D","VS1",59,60.5,"GIA",5.45,5.44,3.29,2500
0.4,"V.Good","F","VS1",57,64.2,"GIA",4.59,4.61,2.96,879
0.4,"Ideal","F","VS2",60,60.3,"GIA",4.8,4.77,2.88,1160
1.23,"Ideal","E","IF",60,60.1,"GIA",6.95,6.99,4.19,17640
2.5,"Ideal","L","SI1",57,62,"GIA",8.72,8.67,5.39,14320
0.35,"Ideal","D","VVS1",56,62.5,"GIA",4.48,4.52,2.81,1073
2.01,"Ideal","G","VS2",55,63,"GIA",8.03,8.05,5.06,22047
0.63,"Ideal","K","VS1",57,61.1,"GIA",5.53,5.56,3.39,1321
0.33,"Ideal","F","VS2",56,62.1,"GIA",4.45,4.43,2.75,890
0.35,"Ideal","H","SI2",57,62.3,"GIA",4.53,4.5,2.81,980
0.95,"V.Good","G","VVS2",64,61,"GIA",6.26,6.28,3.82,5843
0.91,"V.Good","H","SI1",58,64.3,"GIA",6.02,6.07,3.89,3418
0.3,"Ideal","F","SI1",59,60.1,"GIA",4.35,4.37,2.62,940
0.32,"Ideal","H","IF",60,60.6,"GIA",4.4,4.43,2.68,880
0.72,"V.Good","F","SI2",57,64.5,"EGL USA",5.59,5.66,3.63,1656
1.19,"Ideal","I","SI1",59,60.3,"GIA",6.84,6.87,4.13,5281
2,"Ideal","F","VS2",56,60.7,"GIA",8.14,8.19,4.96,31908
0.4,"Ideal","H","SI1",57,62.4,"GIA",4.72,4.76,2.96,715
0.41,"Ideal","J","SI2",59,61.5,"GIA",4.77,4.78,2.94,780
1.8,"Ideal","G","VVS1",59,62.2,"GIA",7.8,7.74,4.83,21955
0.32,"V.Good","D","VS1",59,62.2,"GIA",4.41,4.37,2.73,884
0.34,"Ideal","G","VVS1",56,62.3,"GIA",4.46,4.48,2.79,946
1,"Good","I","SI1",55,66.2,"GIA",6.19,6.24,4.12,5019
0.31,"V.Good","E","IF",59,62.5,"GIA",4.34,4.31,2.7,930
1.5,"V.Good","I","VS1",58,63.4,"GIA",7.21,7.26,4.59,9662
1.06,"V.Good","E","VVS1",58,63.1,"GIA",6.52,6.48,4.1,10810
0.82,"Ideal","H","VVS1",56,63.1,"GIA",5.95,5.93,3.75,4018
0.42,"V.Good","F","SI2",56,62.5,"IGI",4.8,4.82,3.01,518
1.04,"V.Good","D","SI1",56,63.7,"HRD",6.39,6.46,4.09,6620
0.3,"Ideal","F","SI1",60,60.3,"GIA",4.35,4.37,2.63,445
0.8,"Ideal","G","VS1",58,62.1,"GIA",5.95,5.92,3.69,4092
0.31,"Ideal","E","VVS1",59,61.2,"GIA",4.35,4.36,2.66,758
0.31,"Ideal","H","SI1",56.5,63,"IGI",4.28,4.33,2.71,450
0.91,"V.Good","H","SI2",59,60.4,"GIA",6.19,6.22,3.75,3810
0.92,"V.Good","F","SI1",58,64,"GIA",6.08,6.11,3.9,6200
1.02,"Ideal","H","VS1",59,61.6,"GIA",6.46,6.42,3.97,6723
1.01,"V.Good","F","SI2",55,64.2,"GIA",6.3,6.34,4.06,5300
2.5,"V.Good","H","VVS2",54,64.4,"GIA",8.54,8.43,5.46,31720
0.71,"Ideal","H","SI1",58,62.2,"GIA",5.69,5.73,3.55,2556
1.08,"Ideal","L","SI2",57,62.9,"GIA",6.51,6.54,4.1,2547
0.7,"V.Good","I","SI2",60,60.6,"GIA",5.69,5.65,3.44,2200
0.3,"Ideal","E","SI1",57,61.5,"GIA",4.31,4.34,2.66,700
0.41,"Ideal","G","VS2",52,61.8,"GIA",4.81,4.79,2.97,1240
0.41,"V.Good","D","VS2",61,59.2,"GIA",4.85,4.82,2.86,1350
0.3,"V.Good","D","VVS2",56,64.2,"GIA",4.21,4.18,2.69,679
0.5,"Ideal","D","VS1",58,60.6,"GIA",5.15,5.17,3.13,1792
1.3,"Ideal","F","IF",58,62.7,"GIA",6.95,6.98,4.37,14535
0.48,"Ideal","D","IF",58,61.6,"GIA",5.01,5.05,3.1,2583
0.31,"Ideal","F","SI1",56,62.5,"GIA",4.33,4.35,2.71,450
0.3,"Ideal","F","SI2",56,62,"IGI",4.28,4.31,2.66,680
1.85,"Ideal","K","SI1",59,61,"GIA",7.97,7.89,4.84,10384
0.51,"Ideal","F","VS1",60,60.7,"GIA",5.15,5.13,3.12,1910
0.5,"Ideal","D","VS2",56,62.8,"GIA",5.05,5.09,3.18,1863
0.31,"V.Good","E","VVS2",57,62.1,"GIA",4.34,4.38,2.71,600
0.3,"Ideal","E","SI2",59,60.5,"GIA",4.33,4.35,2.62,724
1.67,"V.Good","K","VS1",59,62.1,"GIA",7.55,7.53,4.68,7740
0.36,"Ideal","F","SI1",56,62.3,"GIA",4.59,4.57,2.86,1040
0.3,"Ideal","F","VS2",57,62.6,"GIA",4.27,4.25,2.67,790
0.24,"Ideal","E","VS2",55,61.9,"GIA",4.03,4.01,2.49,620
0.3,"V.Good","K","VS2",57,63.4,"GIA",4.27,4.24,2.7,560
0.4,"V.Good","E","VVS2",57,63.7,"GIA",4.66,4.64,2.96,1220
0.35,"Ideal","E","SI2",56,62,"GIA",4.53,4.51,2.8,860
0.52,"Ideal","H","VVS1",58,62.1,"GIA",5.15,5.11,3.19,2240
0.5,"Ideal","E","SI2",59,62,"GIA",5.04,5.08,3.14,1490
1.01,"V.Good","G","SI2",56,63.3,"EGL Intl.",6.36,6.25,3.99,2570
0.61,"Ideal","I","SI2",62.4,62.4,"GIA",5.42,5.4,3.37,1370
0.3,"Ideal","F","SI1",58,61.6,"GIA",4.33,4.31,2.66,800
0.3,"V.Good","I","VS2",58,64.5,"GIA",4.24,4.22,2.73,466
0.36,"V.Good","D","VVS2",59,61.1,"GIA",4.58,4.62,2.81,890
0.4,"Ideal","E","SI2",56,62.4,"GIA",4.69,4.71,2.94,789
0.5,"V.Good","J","VS1",56,63.5,"GIA",5.04,5.06,3.21,1400
0.31,"Ideal","G","SI2",56,61.1,"GIA",4.42,4.39,2.69,820
0.62,"Ideal","D","VS2",59,60.6,"GIA",5.52,5.54,3.35,3118
1.01,"V.Good","I","VS2",60,59.2,"GIA",6.48,6.53,3.85,5016
0.37,"Ideal","J","VVS1",58,62,"GIA",4.6,4.58,2.84,726
1.53,"Ideal","D","VS2",57,61.7,"GIA",7.39,7.43,4.57,17445
0.3,"V.Good","F","VS2",57,60.2,"GIA",4.33,4.31,2.6,578
0.61,"Good","J","VS2",60,59.2,"GIA",5.47,5.58,3.27,1210
1,"Ideal","L","VVS1",57,62.4,"GIA",6.38,6.36,3.98,3870
0.51,"Ideal","F","SI2",56,60.9,"GIA",5.18,5.22,3.17,1470
0.3,"Good","E","VS2",57,66.6,"GIA",4.11,4.07,2.73,474
1.02,"V.Good","E","VS1",62,58.9,"GIA",6.65,6.56,3.89,6716
1,"Ideal","K","SI2",54,62,"GIA",6.42,6.44,3.98,3135
0.36,"Ideal","F","SI1",55.4,61.8,"AGS",4.6,4.6,2.84,930
0.34,"Ideal","H","VS1",61,60.8,"GIA",4.51,4.53,2.75,663
0.61,"V.Good","D","VVS2",63,60.4,"GIA",5.48,5.51,3.32,2843
1.7,"Ideal","K","VS2",57,62.7,"GIA",7.63,7.58,4.77,8710
0.43,"Ideal","F","SI1",58,62.4,"GIA",4.86,4.82,3.02,1100
1,"Ideal","H","VVS1",57,62.5,"HRD",6.4,6.35,3.99,6910
0.4,"Ideal","G","VS1",60,61.1,"GIA",4.75,4.72,2.89,1190
0.6,"Ideal","F","VVS2",56,62.4,"GIA",5.36,5.39,3.36,2553
0.4,"V.Good","J","IF",61.5,63.7,"IGI",4.64,4.67,2.96,950
0.31,"Ideal","D","VVS2",57,62.9,"GIA",4.32,4.34,2.73,762
0.5,"Ideal","E","VS2",60,60.5,"GIA",5.13,5.16,3.11,1679
0.38,"V.Good","D","VS2",59,63.9,"GIA",4.56,4.53,2.91,1020
1.07,"Ideal","H","SI1",58,61.3,"GIA",6.59,6.63,4.05,5970
0.5,"Ideal","K","SI1",59,60.4,"GIA",5.1,5.15,3.1,786
1.3,"Ideal","F","VS2",59,60.2,"GIA",7.06,7.1,4.26,9914
1,"Ideal","J","VVS1",57,62.5,"GIA",6.37,6.34,3.97,4730
2.02,"V.Good","F","SI2",57,64.2,"GIA",7.96,7.89,5.08,16090
0.33,"Ideal","G","IF",59,60.5,"GIA",4.5,4.46,2.71,733
1.23,"Ideal","I","IF",58,61.4,"GIA",6.87,6.89,4.22,8381
1.74,"V.Good","G","SI1",59,62.2,"GIA",7.59,7.62,4.73,13557
0.31,"Ideal","J","SI1",59,62.2,"GIA",4.33,4.31,2.69,690
0.57,"Ideal","G","SI1",60,60,"GIA",5.37,5.39,3.23,1790
0.41,"V.Good","D","VS1",57,63.6,"GIA",4.71,4.66,2.98,1280
1.04,"Ideal","F","IF",56,61.5,"GIA",6.5,6.54,4.01,12685
0.51,"Ideal","H","VS1",60,61.1,"GIA",5.17,5.13,3.15,1860
1.01,"Ideal","F","SI1",58,62.4,"EGL Intl.",6.42,6.36,3.99,4200
1.28,"Ideal","G","SI1",58,62.2,"GIA",6.92,6.93,4.31,6835
1.51,"Good","G","VVS2",57,63.9,"GIA",7.13,7.09,4.54,14110
0.3,"V.Good","F","VVS2",61.9,61.9,"GIA",4.28,4.24,2.64,820
0.5,"V.Good","D","SI1",56,64,"GIA",4.98,4.96,3.18,1680
0.4,"Ideal","J","VVS2",58,60.5,"GIA",4.77,4.8,2.9,708
0.37,"Ideal","D","VS2",58,62.2,"GIA",4.61,4.59,2.86,1040
0.4,"V.Good","D","VS1",61,59,"GIA",4.84,4.79,2.84,1300
1,"V.Good","J","SI2",57,64.8,"GIA",6.21,6.26,4.04,3850
0.3,"Ideal","D","SI1",59,60.5,"GIA",4.39,4.36,2.65,533
0.31,"Ideal","I","VVS1",57,61.5,"GIA",4.38,4.37,2.69,870
0.6,"Ideal","G","VS2",56,61.6,"GIA",5.44,5.4,3.34,2290
0.41,"Ideal","F","VS1",59,61.5,"GIA",4.7,4.7,2.93,1316
0.4,"Good","H","VS2",54,65.9,"GIA",4.49,4.55,2.98,794
0.5,"Ideal","D","SI2",58,62,"GIA",5.12,5.1,3.17,1540
0.4,"Ideal","E","VS2",58,62.4,"GIA",4.71,4.74,2.95,809
0.81,"Ideal","H","SI1",56,62.1,"GIA",5.98,6.01,3.72,3332
1.8,"Ideal","H","SI1",57,62.6,"GIA",7.78,7.75,4.87,14867
2.24,"Ideal","D","VS1",57,62.4,"GIA",8.36,8.39,5.23,40760
1.22,"Ideal","G","VVS2",59,61.4,"GIA",6.9,6.86,4.23,8940
0.55,"Ideal","F","VS1",56,62.7,"GIA",5.21,5.23,3.27,1854
0.41,"Ideal","E","SI1",56,61.7,"GIA",4.78,4.75,2.94,803
1.09,"V.Good","H","SI1",59,60.9,"GIA",6.63,6.68,4.06,5140
1,"V.Good","K","VVS1",59,60.6,"GIA",6.41,6.44,3.89,4698
0.34,"Ideal","F","SI2",57,62.2,"GIA",4.47,4.43,2.77,760
0.4,"Ideal","E","SI1",61,58.8,"GIA",4.83,4.85,2.85,1050
0.32,"Ideal","H","SI1",57,62.1,"GIA",4.38,4.37,2.72,770
1,"Good","H","SI2",55,65.1,"GIA",6.24,6.19,4.05,3496
0.97,"V.Good","G","I1",61,58.4,"GIA",6.48,6.49,3.79,3330
0.4,"Ideal","F","SI1",55,62.1,"GIA",4.73,4.75,2.94,749
0.3,"V.Good","F","VS1",60,60.7,"GIA",4.29,4.32,2.61,512
0.4,"Ideal","G","VS2",56,62.4,"GIA",4.73,4.69,2.94,1160
0.32,"Ideal","D","SI2",59,60,"GIA",4.44,4.42,2.66,503
0.7,"Good","J","I2",58,63.4,"GIA",5.58,5.6,3.54,1100
0.75,"Good","H","VVS2",57,61,"GIA",5.85,5.82,3.56,2994
0.31,"Ideal","F","VS1",61.6,59,"GIA",4.31,4.34,2.66,553
2.04,"Ideal","H","SI1",60,61,"AGS",8.12,8.18,4.97,17819
0.33,"Ideal","E","VS2",61,61.8,"GIA",4.42,4.44,2.74,634
1.2,"Ideal","F","SI2",55,62.8,"GIA",6.79,6.76,4.25,5910
0.4,"Ideal","E","SI2",55,62.5,"GIA",4.74,4.67,2.94,910
