RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
71138,0,7/28/2010,ADESA,2004,6,HYUNDAI,SONATA 4C,Bas,4D SEDAN,GREY,MANUAL,2.0,Covers,54956,OTHER ASIAN,MEDIUM,OTHER,3241.0,4272.0,6177.0,6864.0,2725.0,3670.0,5492.0,6445.0,,,21053,85226,AZ,5640.0,0,671
71139,0,7/28/2010,ADESA,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,GOLD,AUTO,1.0,Alloy,77229,AMERICAN,MEDIUM,GM,6468.0,7890.0,10266.0,11685.0,6359.0,7670.0,9660.0,11052.0,,,21053,85226,AZ,7850.0,0,1272
71140,0,8/4/2010,ADESA,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,BLUE,AUTO,1.0,Alloy,78480,AMERICAN,LARGE,GM,8679.0,10315.0,12925.0,14501.0,8245.0,9998.0,12095.0,13878.0,,,21053,85226,AZ,7490.0,0,1974
71141,0,8/4/2010,ADESA,2007,3,SATURN,ION,2,4D SEDAN LEVEL 2,RED,AUTO,2.0,Covers,51768,AMERICAN,MEDIUM,GM,5940.0,7257.0,9521.0,10559.0,6155.0,7305.0,9445.0,10280.0,,,21053,85226,AZ,6065.0,0,671
71142,1,8/4/2010,ADESA,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,2.0,Covers,56469,AMERICAN,MEDIUM,CHRYSLER,7604.0,8444.0,11405.0,12175.0,7339.0,8309.0,10970.0,11911.0,,,21053,85226,AZ,7850.0,0,754
71143,0,8/4/2010,ADESA,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,WHITE,AUTO,2.0,Covers,89197,AMERICAN,COMPACT,FORD,3920.0,5019.0,7330.0,8272.0,3612.0,4711.0,6925.0,7961.0,,,21053,85226,AZ,5030.0,0,1243
71144,0,8/4/2010,ADESA,2003,7,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 4.8L,RED,AUTO,2.0,Covers,87573,AMERICAN,LARGE TRUCK,GM,6329.0,7882.0,10308.0,12534.0,5180.0,7032.0,9441.0,10955.0,,,21053,85226,AZ,9265.0,0,1543
71145,1,8/4/2010,ADESA,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,,,69303,AMERICAN,MEDIUM,CHRYSLER,5483.0,6621.0,8800.0,9762.0,5501.0,6545.0,9242.0,10028.0,,,21053,85226,AZ,5945.0,0,1215
71146,0,8/4/2010,ADESA,2007,3,FORD,TAURUS,SE,4D SEDAN SE,BLACK,AUTO,1.0,Alloy,68160,AMERICAN,MEDIUM,FORD,5415.0,6896.0,9267.0,10255.0,4961.0,6233.0,8370.0,9965.0,,,21053,85226,AZ,5745.0,0,825
71147,0,8/4/2010,ADESA,2005,5,HYUNDAI,ACCENT,GLS,4D SEDAN GLS,RED,AUTO,2.0,Covers,73125,OTHER ASIAN,COMPACT,OTHER,3101.0,3901.0,6401.0,7368.0,3035.0,3878.0,6239.0,6988.0,,,21053,85226,AZ,5540.0,0,920
71148,0,8/4/2010,ADESA,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,SILVER,AUTO,1.0,Alloy,89134,AMERICAN,SPECIALTY,CHRYSLER,9582.0,10991.0,13380.0,14859.0,9176.0,10406.0,12993.0,14362.0,,,21053,85226,AZ,9665.0,0,1503
71150,1,8/4/2010,ADESA,2004,6,FORD,EXPLORER 4WD V6,XLS,4D SUV 4.0L FFV XLS,GREY,AUTO,,,78491,AMERICAN,MEDIUM SUV,FORD,5433.0,7024.0,9109.0,10705.0,5287.0,6936.0,9247.0,10730.0,,,21053,85226,AZ,7450.0,0,1740
71151,0,8/4/2010,ADESA,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,1.0,Alloy,88012,TOP LINE ASIAN,MEDIUM,OTHER,10371.0,12116.0,14249.0,16085.0,11025.0,12578.0,15437.0,17009.0,,,21053,85226,AZ,8865.0,0,723
71152,0,8/4/2010,ADESA,2008,2,PONTIAC,G6 4C,Bas,4D SEDAN SE,RED,AUTO,2.0,Covers,66257,AMERICAN,MEDIUM,GM,8404.0,9709.0,12208.0,13639.0,8307.0,9667.0,11673.0,13290.0,,,21053,85226,AZ,6775.0,0,923
71153,0,8/4/2010,ADESA,2006,4,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,BLUE,AUTO,1.0,Alloy,82205,AMERICAN,LARGE TRUCK,CHRYSLER,9384.0,11838.0,14004.0,16304.0,9792.0,12703.0,14601.0,17000.0,,,21053,85226,AZ,11120.0,0,983
71154,0,8/4/2010,ADESA,2004,6,FORD,FOCUS,ZX3,2D COUPE ZX3,BLACK,MANUAL,2.0,Covers,75054,AMERICAN,COMPACT,FORD,3134.0,4576.0,6139.0,7828.0,3025.0,3669.0,6090.0,6790.0,,,21053,85226,AZ,5440.0,0,1155
71155,0,8/4/2010,ADESA,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,65106,AMERICAN,MEDIUM,CHRYSLER,7711.0,8759.0,11283.0,12724.0,6941.0,8224.0,10337.0,11699.0,,,21053,85226,AZ,7950.0,0,1020
71156,0,8/4/2010,ADESA,2007,3,DODGE,CALIBER,Bas,4D WAGON,WHITE,AUTO,2.0,Covers,72731,AMERICAN,MEDIUM,CHRYSLER,6606.0,7961.0,10263.0,11326.0,6082.0,7559.0,10021.0,11302.0,,,21053,85226,AZ,5500.0,0,920
71157,0,8/11/2010,ADESA,2005,5,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,SILVER,AUTO,1.0,Alloy,67339,AMERICAN,MEDIUM SUV,CHRYSLER,8051.0,9536.0,11501.0,13337.0,7678.0,9117.0,11201.0,12744.0,,,21053,85226,AZ,10015.0,0,1508
71159,0,8/11/2010,ADESA,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,GREY,AUTO,1.0,Alloy,74968,AMERICAN,MEDIUM,GM,7284.0,8841.0,10946.0,12477.0,7296.0,8681.0,10963.0,12338.0,,,21053,85226,AZ,6275.0,0,803
71161,0,8/11/2010,ADESA,2006,4,FORD,FOCUS,ZX4,4D SEDAN ZX4,GOLD,AUTO,2.0,Covers,77985,AMERICAN,COMPACT,FORD,4372.0,6078.0,7938.0,11036.0,4515.0,5793.0,7819.0,9123.0,,,21053,85226,AZ,5465.0,0,1155
71162,0,8/11/2010,ADESA,2006,4,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,WHITE,AUTO,2.0,Covers,87992,AMERICAN,LARGE TRUCK,CHRYSLER,9721.0,12202.0,13714.0,16225.0,8797.0,10788.0,13128.0,15195.0,,,21053,85226,AZ,10680.0,0,983
71163,0,8/11/2010,ADESA,2007,3,TOYOTA,YARIS,Bas,4D SEDAN,RED,MANUAL,2.0,Covers,81056,TOP LINE ASIAN,COMPACT,OTHER,6940.0,8121.0,10359.0,11917.0,6546.0,7601.0,9609.0,10772.0,,,21053,85226,AZ,6399.0,0,594
71164,0,8/11/2010,ADESA,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,RED,AUTO,1.0,Alloy,72847,AMERICAN,SPECIALTY,CHRYSLER,10214.0,11779.0,14480.0,15896.0,9570.0,11142.0,13431.0,15181.0,,,21053,85226,AZ,10320.0,0,1389
71165,0,8/11/2010,ADESA,2007,3,NISSAN,VERSA,S,4D HATCHBACK S,WHITE,AUTO,2.0,Covers,65986,TOP LINE ASIAN,COMPACT,OTHER,6435.0,7509.0,10280.0,11178.0,6533.0,7821.0,9944.0,11412.0,,,21053,85226,AZ,7450.0,0,630
71168,0,8/18/2010,ADESA,2006,4,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,WHITE,AUTO,2.0,Covers,88405,AMERICAN,VAN,CHRYSLER,5745.0,7641.0,9319.0,13267.0,5490.0,6915.0,9129.0,11499.0,,,21053,85226,AZ,6045.0,0,1763
71169,0,8/18/2010,ADESA,2007,3,NISSAN,TITAN PICKUP 2WD V8,LE,EXT CAB 5.6L LE,RED,AUTO,2.0,Covers,59509,TOP LINE ASIAN,LARGE TRUCK,OTHER,8929.0,10827.0,13566.0,15346.0,8348.0,10214.0,13172.0,15009.0,,,21053,85226,AZ,10680.0,0,1003
71170,0,8/18/2010,ADESA,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,63663,AMERICAN,MEDIUM,CHRYSLER,6868.0,7712.0,10174.0,10847.0,6453.0,7269.0,9862.0,10712.0,,,21053,85226,AZ,5765.0,0,1215
71172,0,8/18/2010,ADESA,2005,5,CHEVROLET,MALIBU V6,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,88912,AMERICAN,MEDIUM,GM,5496.0,7070.0,8856.0,9987.0,4203.0,5800.0,7310.0,8925.0,,,21053,85226,AZ,6745.0,0,1373
71173,0,8/18/2010,ADESA,2004,6,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,WHITE,AUTO,1.0,Alloy,85638,AMERICAN,MEDIUM,GM,4480.0,5543.0,7602.0,8742.0,4114.0,5118.0,6915.0,8228.0,,,21053,85226,AZ,6165.0,0,1373
71175,0,8/18/2010,ADESA,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,RED,AUTO,1.0,Alloy,60946,AMERICAN,MEDIUM SUV,GM,6848.0,7952.0,10445.0,11759.0,5879.0,7066.0,9370.0,10576.0,,,21053,85226,AZ,8915.0,0,1215
71176,1,8/18/2010,ADESA,2006,4,CHEVROLET,AVEO,LT,4D SEDAN LT,BLUE,AUTO,2.0,Covers,80687,AMERICAN,COMPACT,GM,4793.0,5349.0,7889.0,8395.0,3425.0,4671.0,6523.0,8897.0,,,21053,85226,AZ,5745.0,0,853
71177,1,8/18/2010,ADESA,2006,4,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,,,56896,OTHER ASIAN,MEDIUM,OTHER,4698.0,5977.0,8030.0,9744.0,4708.0,5957.0,8215.0,9707.0,,,21053,85226,AZ,5945.0,0,505
71179,0,8/25/2010,ADESA,2004,6,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,GREEN,AUTO,1.0,Alloy,87285,AMERICAN,MEDIUM SUV,GM,6621.0,8049.0,10504.0,11885.0,4608.0,6146.0,8211.0,9936.0,,,21053,85226,AZ,7690.0,0,1243
71180,1,8/25/2010,ADESA,2005,5,KIA,OPTIMA V6,EX,4D SEDAN EX,SILVER,AUTO,1.0,Alloy,83303,OTHER ASIAN,MEDIUM,OTHER,3315.0,3896.0,6950.0,7555.0,3940.0,5545.0,6935.0,8662.0,,,21053,85226,AZ,5745.0,0,853
71181,0,8/25/2010,ADESA,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,57123,AMERICAN,MEDIUM,GM,7016.0,8480.0,10282.0,11707.0,7070.0,8219.0,9715.0,11294.0,,,21053,85226,AZ,6775.0,0,837
71182,0,8/25/2010,ADESA,2006,4,FORD,F150 PICKUP 2WD V6,STX,REG CAB 4.2L XL,BLACK,AUTO,2.0,Covers,50373,AMERICAN,LARGE TRUCK,FORD,6932.0,8641.0,10882.0,13565.0,6504.0,8202.0,10513.0,12288.0,,,21053,85226,AZ,8050.0,0,505
71183,0,8/25/2010,ADESA,2007,3,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,BLACK,AUTO,1.0,Alloy,81089,AMERICAN,MEDIUM SUV,GM,13105.0,14814.0,16581.0,17705.0,12762.0,13990.0,15913.0,16709.0,,,21053,85226,AZ,9965.0,0,1243
71184,0,8/25/2010,ADESA,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN,SILVER,AUTO,1.0,Alloy,64350,AMERICAN,MEDIUM,CHRYSLER,3959.0,4777.0,6380.0,7547.0,2782.0,3664.0,4738.0,6240.0,,,21053,85226,AZ,5565.0,0,1215
71186,1,8/25/2010,ADESA,2005,5,CHRYSLER,PT CRUISER,Bas,2D CONVERTIBLE,PURPLE,AUTO,1.0,Alloy,80287,AMERICAN,MEDIUM,CHRYSLER,5138.0,6447.0,8533.0,10015.0,5362.0,6451.0,8838.0,10132.0,,,21053,85226,AZ,5845.0,0,1503
71188,0,9/1/2010,ADESA,2003,7,TOYOTA,TUNDRA PICKUP 2WD V8,SR5,EXT CAB 4.7L SR5,GOLD,AUTO,1.0,Alloy,94842,TOP LINE ASIAN,LARGE TRUCK,OTHER,7036.0,8552.0,10666.0,12231.0,7028.0,8811.0,10598.0,12373.0,,,21053,85226,AZ,9765.0,0,1065
71189,0,9/1/2010,ADESA,2006,4,FORD,TAURUS,SE,4D SEDAN SE,RED,AUTO,1.0,Alloy,60399,AMERICAN,MEDIUM,FORD,4341.0,5773.0,7970.0,9117.0,3831.0,4985.0,7632.0,8600.0,,,21053,85226,AZ,5945.0,0,825
71195,0,9/1/2010,ADESA,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,GREY,AUTO,1.0,Alloy,84848,AMERICAN,LARGE,GM,8247.0,10030.0,12097.0,13911.0,7655.0,8963.0,11715.0,13333.0,,,21053,85226,AZ,7890.0,0,2152
71197,0,9/1/2010,ADESA,2006,4,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,1.0,Alloy,49904,OTHER ASIAN,MEDIUM,OTHER,5088.0,6199.0,8180.0,9355.0,4341.0,5261.0,7770.0,8940.0,,,21053,85226,AZ,6575.0,0,482
71198,0,9/1/2010,ADESA,2005,5,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,BLUE,AUTO,1.0,Alloy,64418,AMERICAN,MEDIUM SUV,CHRYSLER,7775.0,9575.0,11807.0,13539.0,6885.0,8465.0,10415.0,12106.0,,,21053,85226,AZ,10680.0,0,1215
71199,0,9/1/2010,ADESA,2003,7,FORD,TAURUS,SES,4D SEDAN SES,RED,AUTO,1.0,Alloy,70134,AMERICAN,MEDIUM,FORD,2871.0,3962.0,5992.0,7321.0,2416.0,3513.0,5429.0,6994.0,,,21053,85226,AZ,5130.0,0,1220
71200,1,9/1/2010,ADESA,2004,6,DODGE,DAKOTA PICKUP 2WD V6,SXT,REG CAB 3.7L SXT,SILVER,AUTO,1.0,Alloy,74413,AMERICAN,SMALL TRUCK,CHRYSLER,2608.0,3995.0,6427.0,7690.0,3489.0,4856.0,7546.0,8528.0,,,21053,85226,AZ,5945.0,0,1155
71201,0,9/8/2010,ADESA,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,88423,AMERICAN,LARGE,GM,8088.0,9194.0,11567.0,12771.0,7555.0,8827.0,10816.0,12239.0,,,835,85226,AZ,7650.0,0,2152
71203,0,9/8/2010,ADESA,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLUE,AUTO,1.0,Alloy,87260,AMERICAN,LARGE,GM,8993.0,10764.0,12642.0,15259.0,8352.0,9469.0,12226.0,13583.0,,,835,85226,AZ,7790.0,0,2152
71204,0,9/8/2010,ADESA,2005,5,SATURN,ION,2,4D SEDAN LEVEL 2,GREY,AUTO,2.0,Covers,44801,AMERICAN,MEDIUM,GM,3653.0,4960.0,7066.0,8268.0,3919.0,4942.0,7237.0,8232.0,,,21053,85226,AZ,5765.0,0,623
71205,0,9/8/2010,ADESA,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LS,BLACK,AUTO,1.0,Alloy,71434,AMERICAN,MEDIUM,GM,6014.0,7206.0,9584.0,11378.0,4876.0,5951.0,9381.0,10189.0,,,835,85226,AZ,6745.0,0,803
71206,0,9/8/2010,ADESA,2005,5,HYUNDAI,ELANTRA,GT,4D SEDAN,SILVER,AUTO,2.0,Covers,66588,OTHER ASIAN,MEDIUM,OTHER,4063.0,5168.0,7339.0,8557.0,3780.0,4934.0,6913.0,8061.0,,,21053,85226,AZ,5365.0,0,533
71207,0,9/8/2010,ADESA,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,BLUE,AUTO,1.0,Alloy,71496,AMERICAN,LARGE,FORD,8027.0,9936.0,11815.0,13565.0,7669.0,9449.0,11374.0,13237.0,,,21053,85226,AZ,6275.0,0,1506
71208,0,9/8/2010,ADESA,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,GOLD,AUTO,2.0,Covers,76100,AMERICAN,LARGE,GM,8252.0,9459.0,11548.0,13331.0,7737.0,8893.0,11957.0,13225.0,,,835,85226,AZ,8190.0,0,1974
71211,0,9/8/2010,ADESA,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2.0,Covers,76602,AMERICAN,MEDIUM,CHRYSLER,4450.0,5529.0,8099.0,9056.0,4176.0,5216.0,7278.0,8480.0,,,21053,85226,AZ,5845.0,0,1389
71212,0,9/15/2010,ADESA,2006,4,CHEVROLET,COBALT,LT,2D COUPE LT,WHITE,AUTO,3.0,Special,84841,AMERICAN,COMPACT,GM,5856.0,6755.0,9082.0,10110.0,5351.0,6560.0,8576.0,9899.0,,,21053,85226,AZ,5865.0,0,853
71214,1,9/15/2010,ADESA,2006,4,CHRYSLER,SEBRING 4C,Bas,2D CONVERTIBLE,GREY,AUTO,,,70980,AMERICAN,MEDIUM,CHRYSLER,4033.0,4878.0,7829.0,8624.0,4033.0,4878.0,7829.0,8624.0,,,21053,85226,AZ,5945.0,0,1155
71216,0,9/15/2010,ADESA,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN,SILVER,AUTO,1.0,Alloy,79348,AMERICAN,MEDIUM,CHRYSLER,3801.0,4582.0,7442.0,8165.0,4001.0,4980.0,7135.0,8154.0,,,21053,85226,AZ,5895.0,0,1389
71217,1,1/15/2009,ADESA,2006,3,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L,WHITE,AUTO,,,87553,AMERICAN,VAN,CHRYSLER,4277.0,5249.0,5119.0,6169.0,4507.0,5588.0,5368.0,6535.0,,,18880,28273,NC,3330.0,0,1763
71218,0,1/15/2009,ADESA,2004,5,SATURN,VUE 2WD 4C 2.2L I4 M,,4D CUV 2.2L,SILVER,MANUAL,1.0,Alloy,67919,AMERICAN,MEDIUM SUV,GM,3264.0,4105.0,4025.0,4933.0,3695.0,4449.0,4491.0,5305.0,,,17675,28273,NC,3585.0,0,1411
71219,0,1/15/2009,ADESA,2006,3,DODGE,DURANGO 2WD V8 4.7L,Adv,4D SUV 4.7L ADVENTURER,RED,AUTO,1.0,Alloy,61595,AMERICAN,MEDIUM SUV,CHRYSLER,8459.0,9815.0,9636.0,11100.0,9042.0,10557.0,10265.0,11902.0,,,18880,28273,NC,7890.0,0,1215
71221,0,1/15/2009,ADESA,2004,5,FORD,FREESTAR FWD V6 3.9L,SES,4D PASSENGER 3.9L SES,WHITE,AUTO,1.0,Alloy,77539,AMERICAN,VAN,FORD,3549.0,4578.0,4333.0,5444.0,4398.0,5449.0,5250.0,6385.0,,,17675,28273,NC,3540.0,0,1506
71222,1,1/22/2009,ADESA,2004,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,80350,AMERICAN,MEDIUM,FORD,2993.0,3862.0,3732.0,4671.0,3175.0,4141.0,3929.0,4972.0,,,17675,28273,NC,3190.0,0,983
71224,0,1/22/2009,ADESA,2007,2,SUZUKI,RENO 2.0L I4 DI / EF,,4D SEDAN,BLUE,AUTO,2.0,Covers,46502,OTHER ASIAN,COMPACT,OTHER,5386.0,6235.0,6317.0,7234.0,5398.0,6344.0,6330.0,7352.0,,,18880,28273,NC,4655.0,0,482
71225,0,1/22/2009,ADESA,2006,3,CHRYSLER,SEBRING V6 MFI V6 2.,Tou,4D SEDAN LXI,BLUE,AUTO,1.0,Alloy,68568,AMERICAN,MEDIUM,CHRYSLER,4880.0,5938.0,5770.0,6913.0,5391.0,6581.0,6322.0,7607.0,,,18880,28273,NC,4710.0,0,1118
71227,0,1/22/2009,ADESA,2007,2,SUZUKI,RENO 2.0L I4 DI / EF,,4D SEDAN,RED,MANUAL,2.0,Covers,27760,OTHER ASIAN,COMPACT,OTHER,5386.0,6235.0,6317.0,7234.0,5750.0,6629.0,6710.0,7659.0,,,18880,28273,NC,3750.0,0,462
71229,0,1/22/2009,ADESA,2003,6,DODGE,DURANGO 4WD V8 4.7L,Spo,4D SUV 4.7L SLT,GREEN,AUTO,1.0,Alloy,89501,AMERICAN,MEDIUM SUV,CHRYSLER,4560.0,5808.0,5425.0,6773.0,5581.0,6990.0,6527.0,8049.0,,,17675,28273,NC,4150.0,0,2063
71230,0,1/22/2009,ADESA,2003,6,FORD,WINDSTAR FWD V6 3.8L,LX,PASSENGER 3.8L LX,BLUE,AUTO,2.0,Covers,70679,AMERICAN,VAN,FORD,2397.0,3246.0,3089.0,4006.0,3164.0,3921.0,3917.0,4735.0,,,18880,28273,NC,3585.0,0,2157
71233,0,1/22/2009,ADESA,2007,2,SUZUKI,RENO 2.0L I4 DI / EF,,4D SEDAN,SILVER,AUTO,2.0,Covers,21514,OTHER ASIAN,COMPACT,OTHER,5386.0,6235.0,6317.0,7234.0,5698.0,6458.0,6654.0,7475.0,,,18880,28273,NC,5565.0,0,462
71239,1,1/22/2009,ADESA,2003,6,FORD,MUSTANG V8 4.6L V8 E,GT,2D COUPE GT,SILVER,AUTO,1.0,Alloy,72042,AMERICAN,SPORTS,FORD,6456.0,7707.0,7472.0,8824.0,7247.0,8420.0,8327.0,9594.0,,,18880,28273,NC,7230.0,0,1689
71240,0,1/22/2009,ADESA,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,PURPLE,AUTO,2.0,Covers,85450,AMERICAN,MEDIUM,CHRYSLER,2882.0,3654.0,3613.0,4446.0,3199.0,4079.0,3955.0,4905.0,,,18880,28273,NC,4100.0,0,1803
71241,0,1/22/2009,ADESA,2007,2,SUZUKI,RENO 2.0L I4 DI / EF,,4D SEDAN,ORANGE,AUTO,2.0,Covers,25802,OTHER ASIAN,COMPACT,OTHER,5386.0,6235.0,6317.0,7234.0,7494.0,8710.0,8594.0,9907.0,,,18880,28273,NC,4250.0,0,462
71242,0,1/22/2009,ADESA,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,1.0,Alloy,63463,AMERICAN,MEDIUM,FORD,4485.0,5430.0,5344.0,6364.0,4873.0,5936.0,5763.0,6911.0,,,18880,28273,NC,5010.0,0,825
71243,0,1/22/2009,ADESA,2001,8,CHRYSLER,SEBRING V6 3.0L V6 M,LXi,2D COUPE LXI,SILVER,AUTO,1.0,Alloy,77797,AMERICAN,MEDIUM,CHRYSLER,2264.0,3243.0,2945.0,4002.0,2435.0,3336.0,3130.0,4103.0,,,17675,28273,NC,3290.0,0,1572
71245,1,1/22/2009,ADESA,2004,5,DODGE,NEON 2.0L I4 SFI / S,SXT,4D SEDAN,BLUE,AUTO,,,73871,AMERICAN,COMPACT,CHRYSLER,2763.0,3529.0,3484.0,4311.0,2763.0,3529.0,3484.0,4311.0,,,18880,28273,NC,3835.0,0,686
71246,0,1/29/2009,ADESA,2001,8,FORD,FOCUS 2.0L I-4 SFI S,SE,4D WAGON SE,SILVER,AUTO,1.0,Alloy,81760,AMERICAN,COMPACT,FORD,2538.0,3423.0,3241.0,4197.0,2322.0,3113.0,3008.0,3862.0,,,17675,28273,NC,2725.0,0,1543
71247,0,1/29/2009,ADESA,2001,8,NISSAN,XTERRA 2WD V6 3.3L V,SE,4D SPORT UTILITY,WHITE,AUTO,1.0,Alloy,78725,TOP LINE ASIAN,MEDIUM SUV,OTHER,3698.0,4611.0,4494.0,5480.0,4198.0,4771.0,5034.0,5653.0,,,18880,28273,NC,4765.0,0,869
71248,0,1/29/2009,ADESA,2002,7,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,86739,AMERICAN,COMPACT,GM,2211.0,3016.0,2888.0,3757.0,1588.0,2214.0,2215.0,2891.0,,,18880,28273,NC,3640.0,0,1543
71249,0,1/29/2009,ADESA,2005,4,FORD,FOCUS 2.0L I-4 SFI D,ZX4,4D SEDAN ZX4,BLACK,AUTO,2.0,Covers,40775,AMERICAN,COMPACT,FORD,3668.0,4719.0,4461.0,5597.0,3992.0,5085.0,4811.0,5992.0,,,17675,28273,NC,4935.0,0,834
71250,0,1/29/2009,ADESA,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,42333,AMERICAN,VAN,CHRYSLER,5681.0,6928.0,6635.0,7982.0,5126.0,5981.0,6036.0,6959.0,,,17675,28273,NC,6330.0,0,1116
71251,0,1/29/2009,ADESA,2002,7,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,RED,AUTO,1.0,Alloy,69670,AMERICAN,MEDIUM SUV,GM,3924.0,4938.0,4738.0,5833.0,5135.0,6178.0,6046.0,7172.0,,,17675,28273,NC,6550.0,0,2003
71254,0,1/29/2009,ADESA,2005,4,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,BLACK,AUTO,1.0,Alloy,77955,OTHER ASIAN,MEDIUM SUV,OTHER,5600.0,6853.0,6548.0,7901.0,5927.0,7253.0,6901.0,8333.0,,,18880,28273,NC,6025.0,0,1740
71256,0,1/29/2009,ADESA,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,Nor,4D SUV 4.2L LS,SILVER,AUTO,1.0,Alloy,83270,AMERICAN,MEDIUM SUV,GM,5459.0,6458.0,6396.0,7475.0,6197.0,7272.0,7193.0,8354.0,,,18880,28273,NC,6935.0,0,1243
71259,0,1/29/2009,ADESA,2004,5,KIA,OPTIMA V6 2.7L V6 MP,EX,4D SEDAN EX,GREEN,AUTO,1.0,Alloy,76104,OTHER ASIAN,MEDIUM,OTHER,2540.0,3420.0,3243.0,4194.0,3729.0,4757.0,4527.0,5638.0,,,18880,28273,NC,4200.0,0,803
71260,0,1/29/2009,ADESA,2005,4,FORD,FOCUS 2.0L I-4 SFI D,ZX5,4D HATCHBACK ZX5 S,RED,AUTO,1.0,Alloy,78932,AMERICAN,COMPACT,FORD,3894.0,5536.0,4706.0,6479.0,4746.0,6101.0,5626.0,7089.0,,,18880,28273,NC,5065.0,0,1155
71261,0,1/29/2009,ADESA,2004,5,FORD,FOCUS 2.3L I4 DOHC,SE,4D SEDAN SE,GOLD,AUTO,1.0,Alloy,64749,AMERICAN,COMPACT,FORD,2890.0,3763.0,3621.0,4564.0,3675.0,4246.0,4469.0,5086.0,,,18880,28273,NC,4050.0,0,1020
71263,0,1/29/2009,ADESA,2004,5,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,2D COUPE,SILVER,MANUAL,2.0,Covers,61686,AMERICAN,COMPACT,GM,2470.0,3460.0,3168.0,4237.0,2969.0,3856.0,3707.0,4664.0,,,18880,28273,NC,3590.0,0,1020
