Date,Price,YTD,Citi,HSBC,Morgan Stanley,Nomura,JPMorgan,Credit Suisse,Macquarie,Barclays,Standard Chartered,BNP Paribas Equity Research,Jefferies,China International Capital Corp,BofAML,UBS,Goldman Sachs
12/7/2014,8.64,0.016470588,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/8/2014,8.52,0.002352941,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/9/2014,8.24,-0.030588235,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/10/2014,8.16,-0.04,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/11/2014,8.07,-0.050588235,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/12/2014,8.09,-0.048235294,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/13/2014,8.09,-0.048235294,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/14/2014,8.09,-0.048235294,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/15/2014,8.25,-0.029411765,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/16/2014,8.06,-0.051764706,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/17/2014,8.25,-0.029411765,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/18/2014,8.41,-0.010588235,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/19/2014,8.38,-0.014117647,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/20/2014,8.38,-0.014117647,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/21/2014,8.38,-0.014117647,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/22/2014,8.72,0.025882353,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/23/2014,8.59,0.010588235,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/24/2014,8.63,0.015294118,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/25/2014,8.63,0.015294118,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/26/2014,8.63,0.015294118,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/27/2014,8.63,0.015294118,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/28/2014,8.63,0.015294118,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/29/2014,8.78,0.032941176,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/30/2014,8.53,0.003529412,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
12/31/2014,8.6,0.011764706,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/1/2015,8.6,0,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/2/2015,8.69,0.010465116,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/3/2015,8.69,0.010465116,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/4/2015,8.69,0.010465116,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/5/2015,8.74,0.01627907,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/6/2015,8.53,-0.008139535,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/7/2015,8.57,-0.003488372,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/8/2015,8.78,0.020930233,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,underperform,hold,buy,hold,buy,sell,Buy/Neutral
1/9/2015,8.81,0.024418605,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/10/2015,8.81,0.024418605,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/11/2015,8.81,0.024418605,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/12/2015,8.77,0.019767442,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/13/2015,8.79,0.022093023,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/14/2015,8.73,0.015116279,sell,overweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/15/2015,8.86,0.030232558,sell,underweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/16/2015,8.72,0.013953488,sell,underweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/17/2015,8.72,0.013953488,sell,underweight,Overwt/Attractive,buy,overweight,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/18/2015,8.72,0.013953488,sell,underweight,Overwt/Attractive,buy,neutral,neutral,outperform,overweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/19/2015,8.5,-0.011627907,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/20/2015,8.55,-0.005813953,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/21/2015,8.57,-0.003488372,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/22/2015,8.7,0.011627907,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/23/2015,8.92,0.037209302,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/24/2015,8.92,0.037209302,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/25/2015,8.92,0.037209302,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/26/2015,8.83,0.026744186,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/27/2015,8.7,0.011627907,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/28/2015,8.6,0,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/29/2015,8.42,-0.020930233,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/30/2015,8.39,-0.024418605,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
1/31/2015,8.39,-0.024418605,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/1/2015,8.39,-0.024418605,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/2/2015,8.44,-0.018604651,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/3/2015,8.6,0,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/4/2015,8.76,0.018604651,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/5/2015,8.56,-0.004651163,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/6/2015,8.57,-0.003488372,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/7/2015,8.57,-0.003488372,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/8/2015,8.57,-0.003488372,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/9/2015,8.59,-0.001162791,sell,underweight,Overwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/10/2015,8.57,-0.003488372,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/11/2015,8.52,-0.009302326,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/12/2015,8.54,-0.006976744,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/13/2015,8.59,-0.001162791,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/14/2015,8.59,-0.001162791,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/15/2015,8.59,-0.001162791,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/16/2015,8.68,0.009302326,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/17/2015,8.71,0.012790698,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/18/2015,8.98,0.044186047,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/19/2015,8.98,0.044186047,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/20/2015,8.98,0.044186047,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/21/2015,8.98,0.044186047,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/22/2015,8.98,0.044186047,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/23/2015,8.89,0.03372093,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/24/2015,8.81,0.024418605,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/25/2015,8.84,0.027906977,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/26/2015,9.02,0.048837209,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/27/2015,9,0.046511628,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
2/28/2015,9,0.046511628,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/1/2015,9,0.046511628,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/2/2015,8.94,0.039534884,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/3/2015,8.76,0.018604651,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/4/2015,8.59,-0.001162791,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/5/2015,8.45,-0.01744186,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/6/2015,8.41,-0.022093023,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/7/2015,8.41,-0.022093023,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/8/2015,8.41,-0.022093023,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/9/2015,8.37,-0.026744186,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/10/2015,8.3,-0.034883721,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/11/2015,8.19,-0.047674419,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/12/2015,8.21,-0.045348837,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/13/2015,8.24,-0.041860465,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/14/2015,8.24,-0.041860465,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/15/2015,8.24,-0.041860465,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/16/2015,8.21,-0.045348837,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/17/2015,8.13,-0.054651163,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/18/2015,8.24,-0.041860465,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/19/2015,8.43,-0.019767442,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/20/2015,8.37,-0.026744186,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/21/2015,8.37,-0.026744186,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/22/2015,8.37,-0.026744186,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/23/2015,8.3,-0.034883721,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/24/2015,8.17,-0.05,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/25/2015,8.28,-0.037209302,sell,underweight,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/26/2015,8.35,-0.029069767,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/27/2015,8.34,-0.030232558,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/28/2015,8.34,-0.030232558,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/29/2015,8.34,-0.030232558,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/30/2015,8.51,-0.010465116,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
3/31/2015,8.58,-0.002325581,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/1/2015,8.63,0.003488372,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/2/2015,8.75,0.01744186,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/3/2015,8.75,0.01744186,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/4/2015,8.75,0.01744186,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/5/2015,8.75,0.01744186,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/6/2015,8.75,0.01744186,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/7/2015,8.75,0.01744186,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/8/2015,9.32,0.08372093,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/9/2015,9.93,0.154651163,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/10/2015,9.95,0.156976744,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/11/2015,9.95,0.156976744,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
4/12/2015,9.95,0.156976744,sell,reduce,Equalwt/Attractive,buy,neutral,underperform,outperform,equalweight,#N/A,hold,buy,hold,buy,sell,Buy/Neutral
